V1_0,beta1,beta2,beta3,gamma12,gamma21,gamma23,gamma32
3.2339219686887293,-4.981444178184897,-6.818546311862478,-4.457790932281326,-1.7992602432601523,-4.6852773216054215,-1.967299139883903,0.0
2.002202403411679,-4.801454835529087,-7.939241097310156,-6.49085002221409,-0.11580064939074167,-5.488874673983554,0.0,-4.86437021812924
2.864874851263525,-4.916684974948265,-4.004782604259234,-4.480182773971879,-1.6274817442807585,-0.3198848642965576,-1.8626767892941214,0.0
2.7861719989422786,-4.872493896006449,-7.786109580364321,-6.198152132504596,-0.44522321887850747,-5.281126958029022,-0.3088199584719489,-1.7026668706170063
2.0301072120396895,-4.824034572165364,-6.1609820831465365,-6.565306616900145,-0.16944212178163603,-5.259629911869271,-0.27261304012347387,-3.012746488471253
4.130529752709105,-5.035046190691637,-4.133022061591203,-4.515666307184647,-2.488434131914811,0.0,-1.8631052697532096,0.0
3.2657168942998016,-4.958201803601957,-6.441773487577925,-4.465743404778883,-1.6027325740669556,0.0,-2.2770627856747345,-0.14817918601095323
3.543687524091416,-5.031023215382712,-4.889917670071101,-4.535682938337981,-1.540799191852929,-0.08493959252346439,-2.2369895513113454,-0.025838770105345965
2.449713066415694,-4.864246947240804,-4.21617293904099,-6.206799347534241,-0.19835021044000584,-3.268994476160516,-0.6925883819002189,-4.6262376366043885
2.529954718611332,-4.887104714522132,-4.768587501969583,-6.424372833144217,-0.3035556733630934,-4.134476229952032,-0.10011092198291939,-5.79769737131128
3.4217458627557473,-4.946511946944768,-5.79913812624546,-4.560578465394962,-1.484371991878756,0.0,-2.180893576188044,0.0
2.352547295381707,-4.837333736504569,-5.067609956267545,-6.413449771838006,-0.301392266564654,-1.7379257484679984,-0.13905483701546636,-1.4785198204471668
2.253052099528748,-4.856274517856893,-5.139220971545625,-6.522205037513498,-0.39102895693441353,-0.7614664865373508,0.0,-4.504871123005036
2.3113094410919097,-4.844486145410376,-4.423223220199892,-6.498925764671276,-0.16362554096074547,-3.0018718798801314,-0.32247999491671747,-5.89797201128546
2.0746887884218785,-4.797578904864187,-7.770817524873614,-6.573376172678124,-0.07222142398526556,-5.269098588563517,-0.2677698214571552,-2.936870964662444
2.10970647910745,-4.844883679636121,-7.851965550806112,-6.68489141688688,-0.2684801003531048,-3.754658375754829,-0.0010874247434575417,-3.8220057456031222
2.175189212606028,-4.812835164931927,-7.969982315213633,-6.741231000807746,-0.0516957629391821,-3.805977088372562,-0.02747522148972603,-3.717664385510341
2.321923725926018,-4.8343849771480745,-6.13333960305611,-6.50344902247612,-0.2525522997025251,-2.5711893577192564,-0.28178367568791485,-3.249663075644765
2.348045649226273,-4.864436427933603,-4.5206961618383215,-6.386686890740346,-0.38040630394871666,-4.168308691092498,-0.3991816405894967,-1.9012458710408533
2.6444968759572083,-4.883930954769548,-6.9243531291044444,-4.452127372599155,-1.40763864176459,-2.8836403185740895,-1.7540081130486196,0.0
2.2581161815794473,-4.833465037527037,-6.932051865475348,-6.426137209884477,-0.3214025489408142,-3.2810356802353002,-0.007724424680690587,-5.153983026012308
2.3097770233573796,-4.84514372829544,-4.316743872540211,-6.443893048794175,-0.3444749670429889,-4.9632495908318734,-0.08230415439433282,-4.264046497712214
2.418441364557082,-4.87023575377481,-5.835017633835616,-6.33145882264582,-0.4315431995337369,-5.492113920032266,-0.02826042658531366,-4.337879573183631
2.031013376949399,-4.803376077233344,-5.6489767503779795,-6.758278732518916,-0.04744519649907942,-2.7405321219471572,-0.06536213009575012,-2.5468532504818846
3.084019518141136,-4.954206463108559,-7.489099846667818,-4.494170129788786,-1.5365568479683125,-1.7748546701693635,-1.9221877006300958,-0.007632774991203761
2.5042803795418656,-4.889044513914427,-5.213581904029252,-6.195352326025687,-0.4335319916093715,-3.5735639217330357,-0.547786238351116,-1.5413514862017788
2.755668888927113,-4.9080617740462325,-6.097647020444447,-6.1606381550992655,-0.32697404500259575,-1.9226280594298246,-0.6998428738883523,-4.1243232290627
2.510405794843856,-4.858246093122079,-5.809293674429429,-6.227702910283664,-0.23390468821011684,-3.0347595593951877,-0.6110654315091645,-1.7033597055642364
2.0350451420396474,-4.809263104185844,-5.929865557009532,-6.700112715260229,-0.1613701580649192,-3.512190325109857,-0.022793161261816082,-2.8365928211672826
2.2994361712762093,-4.844463420058054,-6.704570773347841,-6.32370400951298,-0.3321498662561668,-2.539792050632473,-0.4819579163990877,-1.7138319590046276
2.6187091794956796,-4.912780094281241,-4.790780025540756,-4.557325942287828,-1.1667231816762473,-0.038685306127462966,-1.7683551758124538,-0.06695072536977648
2.7479065212061604,-4.900025309687689,-6.5391459192937536,-6.121617922899311,-0.48609720564700165,-3.647861525343816,-0.6939851516571989,-4.35503772373489
2.2624055529846525,-4.843680785651722,-5.392024130145754,-6.306828738452888,-0.43543825662504543,-3.1342970444607943,0.0,-1.1164429439669814
2.210795426897863,-4.829575556961579,-7.222928025945566,-6.431739161194248,-0.18921276509715312,-4.949582263834914,-0.3170742912380864,-2.82123792042905
2.024217211007328,-4.8251966822935195,-5.313300833948415,-6.673704406358272,-0.15960640702864604,-1.8836250736242413,-0.17927797416827485,-3.2330732373473126
2.432722629222645,-4.864498339069424,-6.7816908013287795,-6.45787368281635,-0.32481865688849787,-3.0550771106041466,0.0,-3.3107836704186133
2.131615271647243,-4.820474887306098,-4.619065855082768,-6.517925318074038,-0.2709237445609952,-2.314132316486687,-0.026828663846972557,-3.9229964034974114
3.012923899363727,-4.90473473036092,-7.059983372400122,-4.60010575438799,-1.2300357036748282,-5.129528594578882,-1.8840185285517679,-0.5183277370068993
2.4154979865076918,-4.86353414086584,-7.408922129122451,-6.432535804437015,-0.2911475384140629,-2.0458445945838997,-0.07265998778376931,-4.980564877018326
2.1777957768008323,-4.853210514595499,-4.387808837351115,-6.3876859323436515,-0.4356833326694509,-1.8262262060784666,-0.07680387492515015,-4.4116997270688
2.0003830293547153,-4.816758034136584,-5.70128503818739,-6.699516938358869,-0.1631141015676195,-3.8252206779550706,-0.08065493041498172,-1.222390644757024
2.015272069761845,-4.829094942773048,-4.658714369360906,-6.524530807868527,-0.271002639550491,-2.6893716802525223,-0.11479005896036298,-4.929367029826677
3.626271859848331,-5.005003469294199,-7.002270480193571,-4.4621200963317245,-1.5643704063750596,-1.2562752004941944,-2.6029840871403134,0.0
3.54343420350545,-4.983876690537128,-4.804013761483847,-4.492587382786858,-2.2160211695049203,-3.5491964810682064,-1.7006916084924664,-0.30996009076292946
2.2537511721188195,-4.8200755041790355,-5.861284511922312,-4.494307541690672,-0.8404067322107065,-4.060144591254917,-1.8912023643438605,0.0
2.0415284838583014,-4.815788625251924,-7.277239622303448,-6.830115403652239,-0.06442665493908274,-3.04078858826908,0.0,-5.568556156629653
3.5252700326689315,-4.959755855567933,-7.052370649165279,-4.532034734657277,-2.048718549669846,-0.023827709176967894,-1.8803687197795618,-0.0027093851730434332
2.5937157062211282,-4.883170734223099,-6.6246817612325035,-6.4847881719864855,-0.2565966180278139,-1.6321037892844237,-0.20913069314987337,-4.275764290861311
4.036858513732408,-5.039459434511675,-5.085066578578005,-4.478655097068827,-2.6464226114574774,-0.0007704617056549739,-1.9002391292907377,0.0
2.0180332877112717,-4.812931108142655,-4.835179858960259,-6.446726899541599,-0.39314925596223693,-0.9977043871509786,-0.00927017399293194,-4.6600920198789755
2.2363001988724887,-4.845934259094572,-7.567258196427646,-6.26280822863836,-0.3780463252389084,-4.935538595969447,-0.35630571734211947,-5.013973328292289
2.453588941824342,-4.916502115225906,-4.09896391693877,-6.364448189022595,-0.427524845176664,-4.6819268919174055,-0.27898495320830247,-2.544042477643823
2.7919958541526086,-4.935928640995789,-5.202294097866139,-6.191039891824602,-0.4424162669471185,-1.1905739060168354,-0.596235457461057,-2.832704432096168
2.0,-4.824891685151608,-7.444677213403557,-6.5965633767729255,-0.15493545755405225,-4.166336944278935,-0.008097457925249437,-3.254629014149554
2.2957385615986565,-4.8404168914817145,-7.511572413331749,-6.603099551692913,-0.31140112296396333,-3.282806712694118,-0.13258039448702696,-2.674882654878083
2.0178480007729425,-4.775549877853579,-4.842096937023817,-6.583279190777092,-0.18045527182111,-2.906595539330133,-0.0141540655937007,-1.3167385211080112
2.3998632415964747,-4.874292136277205,-6.097863145504917,-6.374663821094608,-0.38825831776615777,-5.925092021245846,-0.18157356478831935,-3.273126366580819
4.311504306618987,-5.0809748218293285,-4.082597457263746,-4.4721401059388315,-2.915154414790296,-2.8297334605872875,-1.8156107207908339,0.0
2.1373553555341585,-4.835428635105992,-5.847346293294015,-6.428409699891557,-0.22038104874442763,-3.1412448232559274,-0.33929774930990253,-1.9321870983358853
2.5223689588006857,-4.890522331943053,-6.537342502562072,-6.267056373923233,-0.3163892202750726,-2.2167663147346337,-0.666298341512421,-4.241744309905512
2.0707751542594246,-4.833056207160772,-5.851413447611986,-6.507280819299187,-0.24152374948792327,-1.971256653251327,-0.36605720859542523,-3.581712208772332
2.347372486416088,-4.920136314919663,-7.221763606448787,-6.347245489288216,-0.41383708092427884,-5.366359086625642,-0.4255680148756419,-4.164367411600307
2.4627936109391677,-4.857915454978417,-6.244844949025912,-6.518800005933345,-0.16960430104813617,-3.5834603566242738,-0.23100686363031303,-3.666278798680282
3.4502595413838875,-4.984870061893089,-7.701432676461582,-4.601704290908269,-1.5334114544694286,-0.055053124007328404,-2.291628485300541,-0.30157675166837655
2.0540800499496576,-4.805857870282028,-4.576169027224214,-6.375613265537334,-0.11091339942740255,-1.8675493134972916,-0.5048979773214101,-1.8872984660895398
2.2636705885318134,-4.845469455913488,-6.506766904807969,-6.455575343501437,-0.22321347974839767,-1.8798632044364454,-0.16520618139684873,-5.716399334789172
2.0095931164185368,-4.837082823287088,-6.512359912552953,-6.458972152912394,-0.4627331855114896,-2.485270901828529,-0.019412103181073677,-4.665071487293469
2.1232185782261106,-4.808569816665324,-6.74441372064962,-6.444199657193344,-0.15289038926695986,-3.462748571800352,-0.37407805721342696,-4.175211177026625
2.0100849645022785,-4.827784223931544,-7.464797542511346,-6.5860545350491995,-0.1830244663250288,-1.7777510861280796,-0.011272019215803309,-3.8118154726185334
2.1774094421707844,-4.812756464508581,-6.224091329346894,-6.618416681057695,-0.15929980352789297,-1.7678807911996168,-0.19574281634175428,-3.9720154085405137
2.0755110710889633,-4.815413517767165,-5.730971807109713,-6.702066734434571,-0.16137478196251331,-3.9438360112369986,-0.02939120445766008,-2.376801322631505
2.373770078122145,-4.844637949317341,-5.8410320481885885,-6.312178252911709,-0.1567297944295012,-4.4398779574208636,-0.5166866593316564,-4.6768481431147055
2.3400132797665107,-4.847499727362986,-7.61527504420088,-6.354901699835103,-0.419205559360423,-4.894817788342951,-0.3654778333825996,-1.6842834985532822
2.006548531429995,-4.839723330039608,-6.320818545294954,-6.573208001763184,-0.23183062633121312,-3.0251744837184034,-0.07325496889563975,-2.374424392109315
2.003360627356483,-4.8071916811156195,-7.277131012231418,-6.447597750912235,-0.04917733520089114,-1.736205552076903,-0.4157856500051828,-5.176247555309921
3.587263845274331,-4.9885013431419365,-6.041217872948402,-4.4669100795949355,-2.3261903821452683,-4.277165777769857,-1.7652440389672766,0.0
2.277590493468489,-4.806409409625424,-7.671328245601908,-6.320428179430332,-0.05054490187253968,-1.208599032327801,-0.6959502825329813,-4.949511012697397
2.3522425480122755,-4.86501762614604,-5.362041573217399,-6.322004936870274,-0.430074215997532,-3.406416527862151,-0.30528740541655386,-1.3839091755350879
3.6594714647473476,-4.969886947754963,-6.735857278653787,-4.553819325530422,-1.939330872659547,0.0,-1.9404467126535512,0.0
2.8217855945846186,-4.922524674432718,-5.455842257600003,-6.0589171411126586,-0.5078451551760726,-5.261141881330301,-0.786074793541862,-3.570650932720383
2.3147812307792583,-4.860703347065733,-5.034657566270737,-6.244021343851902,-0.33765083051035916,-4.226353544920601,-0.4850402584186786,-2.3526238385252314
2.5088005568926266,-4.860917701685342,-4.704084160145938,-6.338439569536563,-0.28882729587576783,-3.7350637268815436,-0.2761728704959846,-5.676493134547513
2.056206583731787,-4.8125664532400725,-6.088852574284909,-6.447358010198312,-0.09737078531581901,-2.6098765086280578,-0.34871604160485536,-3.495985464536612
4.497442133034894,-5.097495215274031,-7.884617909221808,-4.43185643657113,-2.7953757571595657,-1.2836635904916398,-2.3017458899930885,0.0
2.443030611570956,-4.848838048187721,-7.930316523665489,-6.413914801986111,-0.23263365966605873,-5.312822279003911,-0.43866158457856746,-2.7106772176220875
2.005349744145129,-4.798640541995596,-7.861174762561285,-6.479333284390369,-0.18777000871002356,-4.25513493529687,-0.15057465697138933,-1.9246305789225844
3.5538685598652235,-4.9915432460969305,-4.6943463396945075,-4.496475722935477,-1.8425962601529802,-2.595639343960829,-2.162375551996473,0.0
2.067189454326929,-4.816341590891947,-6.869472246179247,-6.867518777701844,-0.21638147554967455,-2.2352643127660885,-0.0031348381438986907,-2.425792666913118
2.0139426923433907,-4.8101299939712785,-6.348733055452138,-6.512614501358167,-0.33845338093457783,-4.649120713618597,-0.09703537846015663,-2.897840841338717
2.242066498642141,-4.8737900154714096,-7.383443634972589,-6.482324229747675,-0.47901055330038206,-1.432142014479026,-0.01319603191355027,-4.085059520306706
2.3552250811829576,-4.85981189646186,-7.030321549222954,-6.496839260524089,-0.29436014481027045,-4.97536421505439,0.0,-5.352376449682476
2.010111430144223,-4.789505792382715,-6.817060287362101,-6.792828838446347,-0.0009634342841476623,-5.271364577300963,-0.16502740957995737,-5.68058399077274
2.784883238784544,-4.908490904520774,-5.723104283736199,-6.432454341402374,-0.3946876715671042,-3.9871217432088506,-0.12308223868668088,-4.743393876879114
2.678679245591121,-4.875230139944791,-5.323607083809297,-6.421526912040963,-0.1721753586555723,-2.775121495269538,-0.4551380335904851,-1.7881720823222285
2.2252099068571995,-4.824229231011917,-7.196510536449253,-6.446244255893909,-0.2593968583316784,-4.289687522379603,-0.04121827067753276,-3.8294723441823506
2.085377056207448,-4.831292468682665,-7.848260148936026,-6.509487345494589,-0.21904685259879872,-2.206541104506514,-0.14832136069350818,-1.6055870841702207
2.014813420435143,-4.852655846560208,-5.809483440117383,-6.490002025929671,-0.22298430674200556,-1.1123420390742078,-0.39387385089270566,-3.9111523088692635
2.0155727210930063,-4.844919508041917,-6.357682993309742,-6.758038889335375,-0.22119004181146035,-2.731970489116519,-0.01382353390924707,-1.1464270128821525
2.252525469562892,-4.831057379818112,-6.757257897788141,-6.333631777543421,-0.21755360408529653,-3.976506551312468,-0.4523980118957974,-3.258419881428166
2.288076578461579,-4.863192301454828,-7.750683850713361,-6.435412866058472,-0.3137640932642264,-5.523789880742428,-0.2946815966353215,-3.179060673307064
2.156976975724343,-4.84409839009146,-7.175753505599961,-6.7572981593494985,-0.27266862133710495,-4.407014783649408,-0.010394736492550275,-1.7455514577258857
2.6784501111816317,-4.882612751106438,-7.988797046282566,-4.489785928208049,-1.7204320782855778,0.0,-1.4739563501793864,-0.002252597780612387
2.653398106674072,-4.84938779434609,-5.1573077105149325,-4.538477430479653,-1.2533637170092422,-6.751196087944318e-07,-1.6471243071183583,0.0
2.571052278248249,-4.884626511482536,-5.287449943566122,-6.061554265846968,-0.43657844232343884,-3.7314847757125307,-0.8726318244405462,-1.8907711886012415
2.0425581028447963,-4.8218693449801915,-5.463123245236075,-6.41189155783508,-0.09216672368822934,-3.0897418966036443,-0.5384030422838206,-2.76372049044698
3.1327034700931393,-4.9733682313951455,-6.0834550212354985,-4.428671809138127,-1.6443651931492271,-0.03833292023213675,-2.218039274577599,-0.04430375644532436
2.0232825356793174,-4.83100029883191,-5.326188623576107,-6.4740904635864185,-0.18781087125753196,-5.440147203004915,-0.5204664570157304,-2.6785482438492854
2.1247344363164435,-4.831740829985555,-7.134280323901615,-6.572943486002537,-0.25380584680223905,-4.365342561024931,-0.0482127638627529,-2.5431254526281055
2.0403201087291953,-4.822495055607457,-7.514378399655733,-6.869718582963174,-0.07056032305608476,-3.5663711303706522,-0.0179417539347586,-2.619021551031872
2.2000511391782474,-4.843696731982611,-5.530463909158318,-6.370257910051517,-0.1582316975482423,-3.2100351208415527,-0.5071071197387332,-5.1912926621243285
2.0669119241465266,-4.829812890040232,-6.280507215561506,-6.505852767641021,-0.37729968991387014,-2.6261440243646046,-0.04759467291389029,-3.4405566347338437
2.1430584763717926,-4.813982208426189,-5.3553946669958234,-6.427586091957803,-0.19069212893658102,-4.179113688658715,-0.2355992313592362,-2.05595302572046
2.2708011621419995,-4.849362518505136,-6.613297436626194,-6.497912102631627,-0.25776895502789277,-4.772167288202197,-0.10390119148356192,-4.085537973211162
2.130545156956799,-4.8125196795892045,-6.088150767917701,-6.2062030048723225,-0.2008291098618487,-5.94917958426468,-0.6844245998695128,-4.627563304379695
2.087002653827682,-4.828353763261622,-5.949083150502011,-4.487005728709021,-1.0761615686428587,-0.15508778889942487,-1.5896792178238175,-0.037756110127726394
2.017678690186209,-4.8359239166639725,-6.900809814915353,-6.96736350884909,-0.05263072205660228,-4.180197811883203,-0.057809696675621816,-2.824979383376847
2.20593225976949,-4.84279380953605,-7.99213224703904,-6.520155064201545,-0.19710474619045965,-5.611968700476929,0.0,-4.246956812301172
2.259320074359887,-4.823269829725074,-6.049422435292352,-6.360969754514248,-0.3660534413702549,-5.099395787124266,-0.3106229055189466,-4.373707812475971
2.6513416474158715,-4.9095290287574755,-6.790559812232771,-6.359790322008448,-0.31398178576504104,-4.438815918799426,-0.2739661431665636,-3.767709175104573
2.034119186942682,-4.838609375911038,-7.753824159436438,-6.601320327702682,-0.2993140713534515,-4.2903603854502474,-0.010201396098688774,-2.64676727880941
3.7316814566526983,-4.989517623676601,-6.416651657276728,-4.4238356268947685,-2.380226469087526,-2.846365003703379,-1.9828287471096266,0.0
2.4845606914909855,-4.8637838807276905,-6.525743147013523,-6.328015433529137,-0.3873585207546199,-4.874899857549439,-0.16052607712462952,-1.8142683125561272
2.0153145594238087,-4.817946819201864,-5.42800652592857,-6.734502830193859,-0.2047070613793401,-0.9786063533703465,-0.044257842391676516,-5.00654153385537
2.367708722228677,-4.849431523856391,-7.194518844931918,-6.533348047566915,-0.16824544891848317,-0.7801833772181505,-0.24822526011129276,-2.0906861335376057
2.7291686232641683,-4.882364508590693,-6.498953156934213,-6.2459255301825864,-0.2342313202235046,-4.259804786776255,-0.5959847961345065,-5.912035417754512
2.880088657274991,-4.883923827128589,-6.181184763483798,-4.4927736064680985,-1.5129516570825772,-0.30414357217453597,-1.9597637995616206,-0.02157551517225381
2.498706833820188,-4.869993693453115,-5.940214428111321,-6.327120250226677,-0.4290388804751096,-4.694933206643014,-0.20702524797103014,-2.489964003568045
2.5906151320610453,-4.861971317955625,-6.699616039740279,-6.299531370229385,-0.3544349534271732,-1.4625660083751164,-0.32381530799107805,-4.8294546969147225
2.0169319358828535,-4.8185151960318375,-7.81632974641822,-6.802497981609941,-0.032293559050904364,-1.5352115392349024,-0.0019423025025213647,-2.8081056070904937
2.6476163659589638,-4.90776869970154,-6.5751043520019365,-6.340353513129286,-0.4262010169535259,-3.78625758613574,-0.22359574825031028,-3.883083488776857
2.3081912113302323,-4.851488284632778,-7.136556588842206,-6.321891382517783,-0.22733713256170907,-3.2064891743081643,-0.45085337582681406,-3.3032500978365857
2.5653594057391955,-4.8746273635202515,-7.223013906323686,-6.252824173430925,-0.41954389778191475,-2.368234229324769,-0.4737050549410037,-3.915481877185251
2.0498046788806343,-4.824591485856725,-6.461832976226438,-4.473234174946569,-0.6330584458719022,-2.9809959154910683,-2.061610247165148,-0.000470179775417634
2.0082055972432293,-4.78485294709027,-5.393815120989356,-6.685903550506466,-0.09674535941076368,-4.841783398410588,0.0,-3.7565409331636923
4.437356227405577,-5.09189006918796,-7.370884206851692,-4.45507460567888,-2.872268607715556,-0.3956024061576962,-2.063891948261712,-0.008413758291942899
4.5,-5.102912106768409,-5.129449308571618,-4.477294053835994,-2.6754800839458697,0.0,-2.2610573313350617,0.0
2.2872264098881883,-4.864451187159572,-4.758817613504325,-6.523214550907236,-0.24586724366862522,-3.9750432809559295,-0.34587643443859367,-1.8312882571805185
2.356645366566979,-4.87577118531294,-4.786886914498744,-6.29681244906651,-0.45884070543226263,-2.596751110419835,-0.36954864664846326,-2.5079297254241264
3.4250873834848403,-4.991845223113857,-7.173246734393106,-4.437763546774365,-1.9706772500903618,0.0,-2.0423191740270057,0.0
2.0,-4.8288398680351445,-6.3273499685702586,-6.547981200208615,-0.2163168421743667,-3.0389129639963857,-0.022019973129069628,-2.3659161613579687
2.352844956336244,-4.883715207390342,-7.572921513135845,-6.335617500453939,-0.4433440918296878,-2.8107935168500626,-0.11866929321087054,-3.8992065565900655
2.4274968807128787,-4.828014808116186,-7.02827892847429,-6.411404636457599,-0.22933201136481265,-4.428404032923905,-0.25186732500315895,-3.9631060004038288
2.695288517475141,-4.848312522505676,-6.029280991573388,-4.50549270320116,-1.1818057442786953,-0.34292318486633677,-1.9967935666904664,-1.961917705784527e-05
2.5761204612195647,-4.877646632058559,-5.259963014113143,-6.212667688385687,-0.26643895324115646,-4.258338593427839,-0.6403977808319042,-4.0807486723358934
2.0040891783619577,-4.8406137595237375,-6.875419064889962,-6.768827737130736,-0.17707253537855835,-3.262978880476515,-0.24758218668045692,-3.422793279235693
2.0092400414551235,-4.84441540955136,-7.3673752575988996,-6.4075694786643425,-0.29041452215236013,-1.7105316613978196,-0.23994183056152893,-2.7056130672882657
2.01717283189928,-4.802298967224745,-7.3301062359959595,-6.583940657420966,-0.291664131951821,-3.306981708200037,-0.07093247919936221,-5.028163201540984
2.0044875079290914,-4.827073633086182,-6.059449533625941,-6.714387572504059,-0.11902720614691731,-2.6277737142037334,-0.010032133258968567,-3.327422365700728
2.480212790571388,-4.846590890067891,-7.424365046472393,-6.3318080329233855,-0.2063225148836345,-3.9510737207727678,-0.39517470116494646,-1.2566697925959567
2.738764135662371,-4.893882304933427,-4.939636451726562,-6.320235125630129,-0.43158589067136144,-2.897064245871738,-0.18245498827186102,-2.8866905311936537
3.0612478263260727,-4.929371214435687,-5.414041979508366,-4.487790001833017,-1.7122780238119786,-0.19656344435841955,-1.856992667066638,0.0
2.482189991840964,-4.867490594349383,-7.597048603115377,-6.293329313285092,-0.3789270953841983,-3.606835732421321,-0.3631942123398414,-3.3736818021497417
2.0628135576265922,-4.850539040438044,-5.526643227416094,-6.6636645936557315,-0.3110314192618214,-3.1091990904821425,-0.2006242535071399,-2.7112931972204835
2.000000003428606,-4.813296581671068,-6.017051129985839,-6.978958766415537,-0.0037144374446064507,-1.9323403191755388,-0.06806902954021869,-2.860823210513819
2.7331744635252453,-4.892909998413492,-7.5522369320976095,-6.402523988294331,-0.43414237872371303,-4.215988870522994,0.0,-5.697706415128251
2.318362419762715,-4.845022775284531,-5.716686608928696,-6.398703240850839,-0.3710495437962411,-3.044910343959149,-0.08945970063013942,-1.5322346145028438
3.5137076950237485,-4.992269667821005,-4.6204539003287115,-4.442326959515729,-1.5234253124631723,-3.66711058156945,-2.7795626101829076,0.0
2.056848473934321,-4.829888543890679,-4.14642549327824,-6.65857910760781,-0.16045836290401577,-5.258904493556416,-0.23177719235613947,-3.0811402094306137
2.1096615323979697,-4.843887853782813,-7.267162671367768,-6.663498489327788,-0.24928976775128725,-4.508764862136441,-0.11190003320937163,-3.086919381987379
2.043024583399732,-4.854348924571099,-7.396602703770748,-6.711045680607018,-0.22654324028210987,-3.7951599648006975,-0.040712302432343264,-3.9188040861639895
2.139076499813544,-4.842343453308962,-7.081895694302096,-6.53464347179199,-0.3283930594153127,-1.6499068601612337,-0.047840287013768336,-3.650836572086784
2.010417591755164,-4.821915069306732,-6.287201171438681,-6.576074710215447,-0.13707905834118564,-1.4202171923102656,-0.11641397561815275,-5.233844305433345
2.0339365467157053,-4.802732213493446,-6.7284720336106885,-6.449539301493615,-0.10783412829861097,-4.66786385751211,-0.36178169243743824,-2.683535443660898
2.1182266956663023,-4.79702880786323,-7.980414576867736,-6.593638096138404,-0.02712251905412799,-3.5631509879202956,-0.24902307618037156,-5.426060646855744
2.056491048217962,-4.803955540933866,-4.33035264930805,-6.326459067052092,-0.19432838353170265,-3.3681597793437534,-0.38815405553864274,-3.045174800367819
2.28376900407611,-4.826501020178801,-6.30085357315357,-6.477108084443916,-0.13095189997763088,-2.2308167649322375,-0.37161677030607637,-5.308205623470764
2.130365432631204,-4.829446654551633,-4.089448487875627,-6.8016799368175525,-0.17644606807086602,-2.0287007137512743,-0.00947390895623765,-2.54231057478949
2.1495426579877734,-4.84243953536603,-7.094190615025083,-6.593032404020284,-0.27644171295634506,-4.072851205574764,0.0,-5.1291884387451745
2.032558575047202,-4.818400558684246,-5.937296965568979,-6.437626619216956,-0.1861321148763045,-3.218322484627645,-0.4411452990025409,-2.761013157020392
2.497566999158837,-4.893324812989103,-7.493909084565553,-6.555036772215267,-0.48572696654085645,-4.726537641393189,-0.03658771348970509,-5.197782525404984
2.0968506487487746,-4.80313322003301,-5.36086417908836,-6.800063425156861,-0.13271463796817212,-4.362388770649979,-0.016422009696104377,-5.6597713702577375
2.0617745217360146,-4.808965567603717,-7.451757945968505,-6.393093817559582,-0.22705846955010092,-2.129970715692304,-0.253630880371012,-5.967674115956372
2.4435428650052837,-4.889339399501362,-5.889322920189657,-6.5086018377816295,-0.3929811561974912,-3.7178004632239365,-0.14172045320148333,-1.8703412322557889
2.2263898924586756,-4.869252070230522,-5.017962749804988,-6.51375360305315,-0.3417818061981167,-2.121918207389911,-0.2630813670450593,-4.378475277093077
2.358594131527897,-4.845621774656104,-6.3015627836731305,-6.363530626491646,-0.23271427296779407,-3.2382582655314254,-0.4035295768517203,-2.669506112225207
2.453943598677603,-4.866764725851161,-6.50122642836831,-6.362949402161996,-0.3650130312003763,-4.08241723719879,-0.27109501325322233,-1.8347295057484259
2.012833201965191,-4.803393632562273,-7.893097085552201,-6.84121241264781,-0.0371902250134366,-3.098161918727814,-0.15003350969295473,-1.9969113248404589
2.5069156627339795,-4.89363599682926,-5.835568924282008,-6.334969995411749,-0.38866740208632405,-3.619630369768616,-0.39641177385042886,-2.6460127370310578
2.4184400776797554,-4.849737876739709,-5.191425030341521,-6.34843732239701,-0.19201660448034194,-3.644814147977958,-0.3201722236455497,-3.0562215809997033
2.0151226519902847,-4.834752652430316,-6.747682386779146,-6.938155368959757,-0.19051224104866638,-3.676125741874877,-0.0033715362514632474,-4.157717707449612
2.5898946639249516,-4.900064422792672,-5.344878346420286,-6.326940406110921,-0.37932621675554984,-4.965843252706437,-0.4438650000113868,-3.163989863290147
2.012993232681698,-4.8188697827177185,-6.269295924009531,-6.831223509270288,-0.11963966339686832,-2.881525183091585,-0.025640746313507358,-5.546418461781795
2.3458512573902555,-4.849406799480954,-6.803049459231363,-6.3547590376589245,-0.2434919603295115,-1.9022928953067064,-0.381246571364077,-2.9490876082109456
2.7493659026415065,-4.91603694207067,-6.047967234859481,-6.328221494503404,-0.39741446060746927,-2.161075465322576,0.0,-4.922468689152469
2.0146797038399433,-4.80808583100748,-6.131117531910503,-6.501429076478523,-0.19550060422256343,-4.468096750743742,-0.006829157997844825,-2.932591140091875
2.3881433061298853,-4.879729830553639,-7.451810065009814,-6.273332041679133,-0.36316314351111145,-3.9782339001891143,-0.4862347483849223,-5.719951510046761
2.2614675817794936,-4.84881892073885,-5.9813272952011545,-6.435653642605193,-0.21816567545883325,-4.793034016107118,-0.31255516586041,-2.478112321400843
2.4484515776459936,-4.869306941333296,-5.287512061409263,-6.2781551926266035,-0.44198672064425243,-2.7942096719781664,-0.36110311809601403,-1.643817566364645
2.017781910209363,-4.828702901730433,-7.553133470181771,-6.4534944975228905,-0.32188280741539266,-5.892664868626626,-0.0030050218921195354,-4.230684232092591
