V1_0,beta1,beta2,beta3,gamma12,gamma21,gamma23,gamma32
2.037054797495681,-4.807654903101581,-6.668307360096415,-6.691899200299668,-0.27708508600285675,-3.3443903692926673,-0.08670482116195473,-2.2011838258674867
1.749554387635534,-4.771944009116772,-6.118555170108313,-6.997263179515595,-0.17326151951162952,-1.843629068446474,0.16848568163818348,-1.0115846279796612
1.8360191385276121,-4.628949901059311,-4.815071132085436,-4.214549563769517,-1.2713245828734672,0.9120271008490656,-1.2537733665508344,0.997656651032679
1.566273399567766,-4.744555115733996,-5.478649179369366,-6.947843620781981,-0.14627904536745728,-1.2353747306211575,0.1268067689600522,-2.241576788347931
2.871473451056409,-4.8870509355258545,-6.35375006546143,-6.485286232087162,-0.41733448076694557,-2.30507112305316,-0.18527151040480255,-2.0047874593080093
1.7167914852373092,-4.778217435188622,-6.469664158702911,-6.657351929677745,-0.27390736637678037,-1.1015302176355282,-0.12978488823680007,-2.812109376008921
2.127925493517311,-4.8308407545656,-5.652028978978828,-6.996323329387454,-0.30833921388864916,-1.875079296817313,0.209285232784024,-2.5127069686552836
3.353401506736079,-4.951266447380979,-6.282018136959411,-4.247599689606831,-1.3204551837751013,0.9914197341864046,-1.9964338963496175,0.9930563067668876
3.69028140872222,-5.0512672111440455,-4.434567288798759,-4.207217050223457,-1.5355547467372546,0.9187062828039334,-2.733044326037684,0.999799502886018
2.315377873278975,-4.834156943794715,-6.218370083722374,-6.4097722704230415,-0.3503261406252331,-2.3891149943373895,-0.4524793855382621,-2.0579198555684077
4.103577834079673,-4.613929048265085,-5.040029343153349,-4.218188948720428,-3.063228584109209,0.9391224756354755,-1.6320941756609464,0.9995272349990986
3.0160255327801844,-4.767473339247605,-6.627469255521785,-4.196054471130547,-1.5307314355556583,0.9065006787402673,-2.361849251225476,0.9997827683874269
3.7880838769256266,-4.872060490666123,-4.648644709904789,-4.224764473634216,-2.5060501556176016,0.9082720503339728,-1.6533079961871393,0.9976531932954302
2.27597674085398,-4.866521514410643,-5.294020938039537,-6.809982631999695,-0.4161400479220098,-0.9771225547274529,0.06950161069662258,-2.6871797676379616
2.041475998671912,-4.808115567142791,-6.097404809950925,-6.656113279325344,-0.28322952564982873,-1.5723247518224344,-0.11010629510006373,-1.4796014092115664
1.8696036686564008,-4.765408052609774,-4.829490844612967,-6.723858187260064,-0.1597934488674263,-1.3639459052562128,-0.08275200174546125,-2.309449682721582
1.911747914606614,-4.813447230945145,-5.927667774401397,-6.900138929926505,-0.29385809994222195,-0.7409819794807758,0.15674906050503684,-0.640091100580189
3.1914184594733355,-4.778296019330408,-6.812359771123405,-4.220288282008767,-1.625501026325202,0.8781181319322318,-2.0753688462430113,0.9942329275200189
2.16742449338008,-4.815881715607371,-4.777024057129462,-6.62492966075212,-0.2917274521372942,-2.9532405695388184,-0.13573411641409694,-2.0195618813178364
2.2687122579960346,-4.858033009153383,-4.9763183500992705,-6.509341879643747,-0.43888500049909407,-0.7628526648866026,-0.26380133573259573,-3.19738144548068
2.58874460475019,-4.828474327817781,-5.492105842928674,-4.215598491382995,-1.3105639527066564,0.9013690226766488,-1.8177375719042388,0.9974294693699485
2.0936277808212247,-4.809479717660513,-4.1986079308122894,-6.8920997374834005,-0.23193747747608606,-1.1734115381974277,0.11905117417085237,-1.5628190237664221
2.246757093463283,-4.840943404880744,-4.955752396575457,-6.734540583824941,-0.36942748458896146,-3.3445230176232514,0.03656822523881237,-2.8550622820509464
1.9984355510321916,-4.588622953195274,-5.840371210733259,-4.208598738530264,-1.2742625847177247,0.9955008870118953,-1.5136854523388792,0.9975436947135324
1.8381263773646879,-4.780195443703094,-6.460610319465884,-6.948218007368888,-0.18503205211977028,-2.8788812506012844,0.11614635943728366,-1.4619380087630276
3.3555687596440706,-5.034777540972536,-5.979360437995209,-4.199334367931911,-1.2317273305691714,0.9106326448699058,-2.859873362313487,0.9960323612417419
2.4272120456787096,-4.877660897242318,-4.704888325856226,-6.413197867832833,-0.5127478772895899,-2.9645056678917556,-0.3835643139685018,-2.378436130130238
2.5415594227272584,-4.876762948474959,-5.670316334479456,-6.390547262862592,-0.4605146999892571,-2.3758755330005856,-0.4362210809772198,-2.040759334486914
2.2877814886632035,-4.835074209090739,-6.653297533509368,-6.546218768448212,-0.3302297990502822,-2.9982614224457036,-0.24053741670410284,-3.4700465785863446
2.186102936666443,-4.701913625619043,-5.481319764351485,-4.217414927825386,-1.1408515705266629,0.9254658731375631,-1.617532789393829,0.9992968403508858
2.3125045222616567,-4.834462062824592,-6.493003519835465,-6.4325799689386916,-0.3430474864629045,-3.8767070602713285,-0.417210065933483,-1.7543599709145241
1.6923934334885062,-4.802170292666,-6.824421932417695,-6.997695155783465,-0.32323105525085805,-3.7426690220553307,0.1602051668599406,-1.8493600453431787
2.561160631826283,-4.868393173244651,-5.429610066424219,-6.306362240318033,-0.39463394390622647,-0.6281044007435755,-0.6266724677627707,-1.4335661393028167
2.260364242008514,-4.85765264915347,-5.519907815768365,-6.916682545887343,-0.4243697424051573,-3.6934816801780874,0.23571700142681212,-3.3183093587211685
2.108714325370935,-4.807681577940767,-5.246442901210899,-6.6675773567346255,-0.2579014555865383,-2.611650510519309,-0.10921079476516685,-1.9922325991109806
1.7312201398407616,-4.7674456295343175,-4.208229946292292,-6.809064644970862,-0.20086271446941018,-1.523005567103328,0.0026598390915486547,-1.683172455485793
2.3220414904556432,-4.857442208776144,-5.605601417636756,-6.829299505250756,-0.3701564509840399,-3.757224097378857,0.0961924074902693,-2.4100875678477567
2.0845355387985314,-4.819989236354545,-5.805534266357155,-6.813897988168283,-0.2876575460895038,-1.877805772538887,0.05453864044609772,-1.4451031806505084
1.7102747715844187,-4.758538722018161,-6.52273001892732,-6.997398567829794,-0.14288116188877711,-3.522859780414455,0.28228901218077296,-0.2511116993075114
2.281159017698184,-4.851253536993286,-4.514636845454568,-6.882020522709834,-0.34726710256654525,-1.7980117548454393,0.1205452982930249,-3.340072624753432
2.2028361509284156,-4.860466686100014,-5.764712925466764,-6.837061353284122,-0.42259423502013366,-1.400861294885803,0.09252340653408261,-1.045716812185021
1.642382833224349,-4.75841300359272,-5.275065684092735,-6.94511789310115,-0.17945122766400456,-1.7713226032981988,0.08225255578948842,-1.3285948081674528
1.809470248494982,-4.798445537637841,-6.9292579215256955,-6.753292124273346,-0.3097092513082453,-3.094868375920728,-0.019851925533716556,-2.0546614612123464
2.111827181197656,-4.820514963923458,-5.68588070166496,-6.743677863186295,-0.27909986065761583,-0.6749993534366558,-0.02037404450527114,-2.160199821309573
1.7594485935634503,-4.7637274334734885,-5.880276961470583,-6.992657954202957,-0.1910459266766991,-2.2990225506264883,0.37535524833678136,-0.20529605594606878
1.3433052814919701,-4.685569492484497,-6.245430950074846,-6.858550831453706,0.005729271015370685,-0.6805679404546869,0.014625774541034087,-1.8463438995488868
1.8031030252076568,-4.779336686014117,-4.145027060052069,-6.982344144403583,-0.19031731268324512,-1.9759463145598677,0.12977471545084884,-3.211722510803798
1.3959621739362618,-4.728654072603345,-5.7444777123152715,-6.989736531621295,-0.152712864007307,-3.8275193349750247,0.4216526856927012,0.12043950229584288
2.4364380957928042,-4.848071459706909,-5.315695204298265,-6.644087696228299,-0.302235950844448,-1.080632281948747,-0.11096524913417415,-2.954748919641972
3.843196030360585,-5.011714490459883,-5.749233905835557,-4.194014334768589,-2.272360828600757,0.8814034673210109,-2.4038788483184215,0.9980816734026106
1.8286070811061972,-4.798432292750525,-6.448737204304864,-6.894712366938386,-0.3365047523826641,-0.6694128548818257,0.22503199666710405,-2.5259766144488296
2.2316549152441967,-4.8510673441436545,-4.563622504414657,-6.547927446550137,-0.4346561086709926,-1.2672705057843312,-0.20329005523804322,-3.5242110471156627
2.3885381395762413,-4.895834672363856,-5.585154424853672,-6.557176430756565,-0.589637572044241,-3.7808675399050973,-0.12494806913773762,-1.6489408573654334
2.594209559386974,-4.897368917672357,-4.051152509468747,-6.40051688451935,-0.5315320967341739,-1.1330210617763254,-0.39514253364983526,-2.969918038016431
2.442303188956625,-4.744442239647441,-5.244004342131872,-4.199222674782327,-1.6050946493287375,0.8901417016586896,-1.6955612065478176,0.9949527093292166
3.1047725712396024,-4.686454924804351,-6.236923824319965,-4.207462276934972,-2.2427655856255515,0.9273141439321356,-1.597395772872998,1.0
2.1605984604649002,-4.764244272652588,-5.144141900288924,-4.245406549886385,-1.1088204718913663,0.960842909713895,-1.1408322328489489,0.9969033469639849
3.834901648018293,-5.031936215740847,-4.339377925987289,-4.209454096912366,-1.560264711855156,0.976858511392666,-2.803928305358984,0.999068646976923
1.968313270883942,-4.793528326777846,-5.379495943910805,-6.924986520500645,-0.1935550817616257,-1.2834293084436061,0.1007249475275173,-2.29190367084767
1.989243518496578,-4.813410646065941,-6.085218400027753,-6.632208371541701,-0.2985593603791428,-0.44006027770097417,-0.1671733216823633,-2.535345715336811
2.3679953547516313,-4.8550194265717845,-5.306649410442056,-6.349270521763973,-0.4347414213047487,-3.65364528411798,-0.5686320044132269,-2.8930718585200337
1.707862350754068,-4.789652906841848,-6.518981924039949,-6.610768753573184,-0.3420662040261775,-2.6434636091870805,-0.1751916020891579,-2.054715471117611
2.2608457488571885,-4.8966128766132915,-5.814200634094983,-6.532798393522585,-0.6514105673906132,-2.126486424530682,-0.16570234551959917,-2.1861905302652516
2.314925353007719,-4.838369068545586,-4.054788356484894,-6.6678979976094475,-0.2588834433845881,-0.25025377008375516,-0.08086289893078268,-2.3583871169142805
2.6448035798834093,-4.76145806828459,-4.716066176310569,-4.204499130712353,-1.4689576743255137,0.9546380534023788,-1.9008570054603227,0.9996155315305879
1.8874180072250235,-4.774252954816173,-5.123624256310002,-6.524453388638351,-0.24022864618391404,-1.5719613014381413,-0.3138502329597719,-2.340655824840913
2.126937467794707,-4.828110126794607,-4.855811938240095,-6.796188052033603,-0.31513148076989245,-2.624483505841268,0.0315049447547003,-1.9845775993579173
1.7691572512161982,-4.807107002250958,-6.037594482151328,-6.7824212337058425,-0.40531543591596947,-2.270289527634453,0.09519288572326196,-1.484665450224816
2.0807394106049837,-4.80456007151788,-5.99735197159235,-6.603346034034406,-0.2604862048030818,-0.7946203822248535,-0.17670972768943827,-3.0641233128367307
1.9261234331660488,-4.812013758304146,-5.856365303238354,-6.97709024694947,-0.28495765571641535,-3.640363243060725,0.1539958316410346,-2.4599388568866996
2.0675702993512406,-4.803231105750631,-5.673692014781881,-6.711313774809828,-0.2325153654062477,-0.8528895975903904,-0.08917147182877147,-2.8966139971214995
1.9451709072036836,-4.790856800965442,-4.9745468381871,-6.893098638190098,-0.21042762248422117,-1.696261343435005,0.04701074904993909,-2.2773152749223784
2.343627252455143,-4.84405286633982,-6.354235896718166,-6.521676950232188,-0.35209825871599354,-1.5707602550595465,-0.2692320346318429,-2.3670421535291033
2.0193187637744083,-4.64818916519323,-6.300420535765289,-4.186784814758942,-1.1550194234319462,0.9718693388052488,-1.9372335951073052,0.9999574408114771
1.5088873748342786,-4.771247158860723,-6.816542224021755,-6.84003653520769,-0.2859175151081761,-2.394653912763514,0.04227048930658806,-2.0359562827776716
1.6527178443475818,-4.75910433201988,-6.741655963245342,-6.627365902080374,-0.23042284897580276,-3.016246481190104,-0.18806698296483831,-2.624720821012741
3.8608307296526356,-5.002998304515168,-5.730792991518755,-4.214102063470174,-2.18898687270402,0.8913064320361547,-2.1721846143978523,0.9993246190653979
3.8215295166508776,-4.881306813531803,-5.147185094857487,-4.211830392247697,-1.9699757187802165,0.8820349305003141,-2.423973382202296,0.999162935551537
2.1411791938280578,-4.825408018612605,-5.538334091406572,-6.532554835677743,-0.3564533591064447,-2.5302412238625975,-0.25889174684333316,-2.348606077428094
3.8561247281925444,-4.9414220560171565,-6.289047880710104,-4.2023661591035415,-2.2629687721025444,0.9397585647685394,-2.2894992620587704,0.9972530730890953
2.5112096783484024,-4.881858800254809,-6.114872778950932,-6.356337530948345,-0.49850487702525625,-0.9073538652846189,-0.45941046846679634,-1.2295240411457395
1.9233061150181796,-4.806867181994726,-6.015776925665092,-6.5412705208091575,-0.35172214696478665,-3.2480483925666044,-0.2629499097358445,-1.8294074421573554
2.482465245004617,-4.855556600482564,-6.086241094675729,-6.548686946469526,-0.3515268950836318,-2.9457181939843737,-0.20942665656291642,-2.7875292623210823
1.7397572898520894,-4.765418608971807,-5.28245898726908,-6.765748945274375,-0.1974279140904376,-3.5069192633692734,-0.03592853021552867,-3.697664822112528
4.282194769466654,-4.966089971669176,-6.732458435964196,-4.242352074817783,-2.499219683528336,0.9068206346095417,-1.8345939473510542,0.9996324367985933
2.115517923372695,-4.806889513481588,-4.8824982728143755,-6.546489356532221,-0.282764413311832,-2.7980808638444565,-0.2588479627553211,-2.4998857226894353
3.973766677761222,-5.028991589137658,-5.875303779700121,-4.205384766891261,-2.464261735152242,0.877354722849813,-2.1403250741406685,0.9985546259708339
1.7771873047276934,-4.7813925817401275,-5.413177085954244,-6.94468476128091,-0.21729790971392782,-3.4568319200848427,0.12287190002492905,-2.567473803863506
1.868824468758273,-4.784965484099889,-5.58107616734097,-6.780791771903922,-0.2418784385812787,-2.6955004445088337,0.016322385015239724,-3.9789783842307385
2.0030754780227276,-4.809396934045228,-4.764016980607647,-6.685673347020012,-0.32955914445854395,-2.0501181345563935,-0.0451231698256759,-2.493783027190309
3.356666732806815,-5.0387274027541915,-4.774838672613456,-4.190813895818319,-1.3146776253551542,0.9939871362786384,-2.8805682423279375,0.9975793386541294
3.8345079278298364,-5.007956882134607,-4.868340316321093,-4.221602420047531,-1.8431744263391394,0.9321163697225625,-2.3619538204830506,0.995645350145546
1.623084866711385,-4.732928466363084,-6.998666213992998,-6.821829649837157,-0.09264004192704982,-1.1840577668329983,0.012901335903713045,-1.1267799074445373
2.7432457116753755,-4.901292532752948,-5.637675217824689,-6.649132923516583,-0.4253986389069049,-1.1554392864830867,-0.04162324263635336,-2.0481550121673613
2.2719645110939046,-4.802868316691414,-4.010284017099365,-6.520649932923062,-0.19646257194458533,-0.8729812126716068,-0.3566535320592493,-2.2402319810191944
2.1997465817284474,-4.825859433659394,-6.827334210853017,-6.7946004008325955,-0.27399778378002665,-1.46293243946794,0.04475218058705238,-1.5751710566719952
2.0619058755302553,-4.829094851422524,-5.955835044354858,-6.764212048109987,-0.34746417542708885,-1.4356579457352763,0.011309111373641656,-2.9526885834026113
1.8018177200653127,-4.808587299855559,-6.6013104405311385,-6.5740084431500225,-0.36707264424891184,-0.43014553583663107,-0.1961732747994831,-1.4634479101690228
1.657745963326376,-4.792375546378609,-4.659750567317276,-6.932651252175371,-0.3111964328962865,-1.9372190621488488,0.1150570447038019,-2.7099871089448784
1.9917321467687317,-4.783373792426436,-5.1788728852616295,-6.433739389252059,-0.21440946919604054,-0.47196555292104075,-0.455447942505432,-1.573918806011815
2.0486619468284144,-4.829680721569811,-5.2856947086525246,-6.622968267125776,-0.3721516303103796,-0.7441888691804263,-0.16027542954375112,-2.453824836414537
2.1411304254961965,-4.840365938727618,-4.226517240006131,-6.928729426881492,-0.32346560558153953,-0.6886945065572251,0.13008053761588606,-2.2987473099981033
1.7965356156746726,-4.811454814436779,-4.799628227298866,-6.977383165658539,-0.3940827464587225,-2.5135838023657193,0.25939821596649193,-2.7862429554644796
1.6277324706299934,-4.754087157321254,-6.701373562519858,-6.990453231519561,-0.1525947728346475,-3.6564392074696124,0.14646663291284373,-2.144991014236647
2.202963474222526,-4.6523700151965866,-4.433022673126874,-4.199485809069822,-1.6286344870621907,0.982299312307355,-1.4443216325587485,0.9994225880176745
1.764226853221166,-4.774636133795323,-6.807985029493607,-6.544415117302917,-0.27155793019454516,-3.3862277252925077,-0.2895114913909991,-2.8820820269827125
1.9912985590002985,-4.794946323067544,-5.287747363711346,-6.883332042788102,-0.13367981078189609,0.010568328805711036,0.13112852849863563,-0.9836418237794798
1.8238359131892532,-4.790165572514894,-4.050880209829758,-6.438698912978918,-0.2963755894573077,-0.36544708235181633,-0.40634532105795373,-1.0274158788313008
1.9227280912689868,-4.8029798265354975,-5.6276105155089216,-6.922665252612802,-0.25562950740070867,-2.7164429970079316,0.09989722592530448,-3.058179206181965
1.910137212582103,-4.798459855345703,-6.242369065394862,-6.996493055393013,-0.21725498809082466,-1.0713751026108191,0.15037993462440652,-2.441558594056703
3.9587418457079933,-4.990366152984496,-4.194776697724908,-4.1945191545802984,-1.9094504278913713,0.8921047509736098,-2.8684972896159753,0.9997785390243128
1.995006300405737,-4.827842663623914,-6.075273943006081,-6.919425146029942,-0.34168452852106157,-1.968575468362118,0.11592547083086485,-2.7027631044195193
2.1686034857246588,-4.825687382563298,-5.537439989939483,-6.825507536794438,-0.29146084438003067,-3.2244282765897525,-0.007924902700397108,-2.802686099768108
2.2143178479816643,-4.846613509509868,-6.43882095674366,-6.943586146545378,-0.3301964912652478,-2.2114463261295487,0.14647040649789175,-3.1265538631569747
2.0167725234389673,-4.797248235770196,-5.6257425348462515,-6.399630895462452,-0.23302666517168344,-0.10468985832222714,-0.48071837847684723,-1.337973249498165
1.280665661014321,-4.717275794352077,-6.636041551954231,-6.981912380334372,-0.12147363416466805,-2.013204482086818,0.1129833867031591,-3.348671969258328
1.4401460579996879,-4.743681338604771,-5.529501398262647,-6.908418727977901,-0.18524401554791492,-2.0208463756961814,0.07247710265474683,-3.075078663025971
2.106222952356953,-4.830520929849658,-5.086171454749525,-6.982213496981895,-0.2972983204419587,-2.0377453362868305,0.16234391484655156,-2.9573775626725824
2.3190213700141817,-4.837481572179812,-5.020927351359414,-6.4640869526572615,-0.413670288431539,-3.9908564048889694,-0.2831722339136845,-2.3592875412433805
2.4987207867896415,-4.871826789776404,-6.246848673609695,-6.588062550052849,-0.410955566593729,-2.447936925331335,-0.1595879469439514,-3.37098690497698
1.9453092463111976,-4.828403520431259,-6.483808289313425,-6.919636235721148,-0.35783955286207214,-2.1735119390635793,0.12426212725985729,-3.472767988175034
1.8796318547672555,-4.5383217349781475,-4.901084554157009,-4.226028085292065,-1.7042649964998335,0.8795375578259829,-0.8080690931855028,0.9997489358763941
2.572578800971199,-4.88509279125251,-4.72062943674364,-6.6978981793245485,-0.43492562801805956,-2.997505435574797,0.011669805202437544,-3.7131454410791322
3.2504701343000466,-4.958599357585505,-6.60020820953396,-4.213677134834913,-1.699665158192039,0.9132319643007752,-2.0689095127874184,0.9973124842903992
2.206751718616072,-4.8155930952892305,-6.784306905001423,-6.722511996479414,-0.23935485915920968,-1.8328807708087662,-0.06123726380668878,-3.1285682391756144
2.4699042923522527,-4.840158395882499,-5.277253188861917,-6.469318850577572,-0.3043280670658508,-3.614921830300461,-0.3700834264571924,-1.5855793385035135
1.7729348498378483,-4.792783161227227,-5.589267786265658,-6.717039470415222,-0.31660029122376526,-3.4062072532653547,-0.047251236171711695,-3.3552495381416816
2.325805708630998,-4.85150935824977,-6.500975966932175,-6.648666711472803,-0.37594421450949445,-1.481816188378397,-0.07421333053637154,-2.116855519441924
2.648522504634624,-4.875637662717054,-5.839755350016211,-6.559987051635544,-0.3859002565321077,-2.72181972823713,-0.162418388730464,-1.6392585066891725
1.5718686713382295,-4.7373845735548334,-4.143256808367543,-6.9898750413663135,-0.1029683501315124,-2.1752259968923093,0.12155242624607565,-2.474811476066556
4.44820523702035,-5.1503631863481,-5.812784366915065,-4.217691021388861,-2.0617395869764317,0.9550016281435681,-2.770343636679061,0.9993010491260452
1.9623763509476393,-4.792901936935817,-6.333523400590239,-6.491729984080135,-0.2835877257026468,-1.781335971534765,-0.35540631321860233,-2.195515111408839
2.3617042828922847,-4.849354449688853,-6.334509374055051,-6.426506523124829,-0.3886458753461218,-1.7352014827234592,-0.41349581276758657,-3.148178748283004
1.456983296045066,-4.717788661468038,-5.590095226304414,-6.996889282115694,-0.04731822146642006,-0.6581469585780201,0.11490534306297384,-2.0637919644452505
1.4805400179680512,-4.447473486759196,-5.6686767917806415,-4.213671833207624,-1.405080357105701,0.8942341060184174,-1.0486002518926096,0.9997490869484998
4.287555710764674,-5.065437650643248,-5.58963718844022,-4.202329058892611,-2.159683499929027,0.8855276962145106,-2.8147094510308595,0.9966099388745591
4.111954615316723,-4.96607345683034,-5.121618154854714,-4.220115227819488,-2.521499062941069,0.8936752401822384,-2.005722838133879,0.9983326440801646
2.195001856731753,-4.846711547555221,-5.979125305826791,-6.632126306114745,-0.4019799166343377,-1.7683275220490733,-0.12252246952845032,-3.1707017994914546
2.4110770900808505,-4.888666334099823,-6.984409681485031,-6.518264446483432,-0.5459701255472047,-3.8245932624860477,-0.20033380099641873,-2.1670824558706445
1.8962975763456018,-4.8022177486676,-4.745409548463542,-6.970246099552211,-0.32792575870424884,-1.806827098529638,0.2805721921054206,-1.5117627634208504
1.6984584705583943,-4.787458718832879,-6.5465808564689185,-6.977386836733271,-0.2582476816396337,-1.8458203317425517,0.13581272668275082,-3.1482355958137793
2.3166844093074634,-4.886988428966863,-6.561019028050022,-6.761440453971109,-0.5110221538948911,-1.1340591299132428,0.04658705423387921,-3.1809937470540692
2.239315674695317,-4.812675572770738,-6.8614712313828115,-6.65624435887827,-0.23065891173257216,-1.3145471471750356,-0.09858809249366174,-1.2892151310235362
1.691683416427931,-4.763151270527473,-6.590786225785394,-6.869790757757069,-0.18003607603691946,-1.729104669023922,0.059915357810059786,-1.8352770594598615
2.40879536612439,-4.851436296372972,-4.982672764288499,-6.396499895282334,-0.35313582371747243,-0.4473498686573971,-0.48105494607542143,-2.275605586074752
1.7281049050131492,-4.795103376824054,-6.3205168742472715,-6.706552047312986,-0.33849221276314223,-3.958913723183727,-0.0785976107526607,-3.5715573206867357
1.6788370948643103,-4.797619213041426,-5.99960838949023,-6.701806929234177,-0.3615216922491054,-1.156478477615656,-0.0739391793213137,-2.259713662693616
1.8366282318133496,-4.785339547164677,-5.56542362672798,-6.731287106091782,-0.27700962260841483,-1.4410096988031282,-0.03520903919912873,-2.9730728663229744
1.8250688541930804,-4.791308377194486,-6.577305011998489,-6.970226980638734,-0.23050826107259273,-2.9280942494926623,0.13619616975765955,-1.8824778774081175
2.351774171259528,-4.83663910039341,-4.614826687377121,-6.641174453637201,-0.30691363948004996,-2.0891399402462896,-0.10352200788837235,-2.7347131090091485
2.8466555990462417,-4.571810947439228,-5.165324772797908,-4.218281960134116,-2.3281695389287314,0.9447264015168155,-1.1977571165541019,0.995383681969837
3.0777778351037743,-4.861757137854872,-4.31960427393083,-4.192891191747743,-1.9073410500900354,0.9042421476912281,-2.0701894745117912,0.9953260943624036
2.520879309455293,-4.874878760660826,-5.5436459840459555,-6.496832797042791,-0.43372304609194234,-3.0758998377437337,-0.2541238497260149,-1.4901830853267624
1.8819018068458486,-4.82429216918081,-6.574300215769991,-6.6729408515424335,-0.38733739514873194,-0.4774341495020072,-0.11908619637937831,-2.110140344968109
2.381577722928534,-4.764366258629227,-4.089932495309842,-4.189778695929709,-1.2610021258664323,0.8949493970627037,-2.125790740851448,0.9924794917853076
2.523294165874324,-4.874898508360088,-5.670315282896985,-6.8352115291749485,-0.4030679231753438,-1.7518769290458047,0.17529335299214707,-2.0593534524190353
2.366535763164152,-4.854561212129266,-4.366196180309558,-6.647952645306024,-0.4038686069269243,-2.2582347332901107,-0.04584643454260927,-3.704396597871134
2.2614419528500878,-4.840803639706297,-5.280134709583091,-6.775033782965617,-0.3350107180579285,-1.853296666731919,-0.052060718083323694,-3.440313328945748
1.9599750369779074,-4.811712606360265,-5.639746474243966,-6.824161327358321,-0.29660049554384077,-2.6127861699253137,0.04601376756272195,-2.5682300872497446
2.0686951407506466,-4.821979214761653,-5.87083356377496,-6.793237693781353,-0.3171876539850922,-1.7954653576646122,-0.03400769956847222,-3.0866305763585387
1.73200045611954,-4.797249021551452,-5.384263794351899,-6.785872200117311,-0.32253213256179075,-0.9906304655052888,0.007248339845609526,-1.37553021133407
1.9331990907908763,-4.821946901514842,-5.4024539814659684,-6.877768718398729,-0.3461804612711024,-2.687934282762747,0.07781222110582356,-2.761680320392883
1.8285737976192717,-4.795249771154076,-5.784255772626756,-6.98764269439677,-0.25175864500884476,-3.771413251366019,0.11661868329752202,-3.153068151706247
1.9197037678584559,-4.777497180172625,-5.1011776351913625,-6.616289550666795,-0.2177892408077573,-1.5423839067945249,-0.22743126158342264,-2.975656091991083
1.9264174016513418,-4.770283119531687,-6.181977104469237,-6.71501672509594,-0.1589171570100949,-3.053302007329205,-0.08265608430150558,-2.843258901317256
1.9161171717957852,-4.789252514547991,-5.100052144576681,-6.6381484051612984,-0.2676248296487249,-2.3869528991203586,-0.1369244711887485,-1.8457752319825753
1.1937419224078885,-4.44037586637036,-5.346813445237083,-4.210582346660778,-1.003534439330235,0.9051369310912114,-1.22480540080984,0.9988904126860585
2.167694473872916,-4.825866432933475,-6.200493061856935,-6.992398390324051,-0.258011644989701,-2.522035149832724,0.14097728000311194,-1.341638774501571
2.0799324211179417,-4.832545044229181,-5.955382991100307,-6.814114711952893,-0.34206804712051264,-1.6312278792099992,0.05400304728076332,-1.9538342624760232
1.5899223379803555,-4.609358593294047,-4.748061047509694,-4.190771166414199,-1.3287480148622752,0.8885509448419988,-1.3479230163131786,0.9962103631731343
4.389309838253461,-5.110552657027159,-6.518773564749251,-4.189381024544152,-2.412621847817884,0.8819548565238299,-2.858604634340682,0.999917253449975
2.582631357452087,-4.761552419587854,-4.279961393417239,-4.200812570081311,-1.2432936038362061,0.9420997855658779,-2.1288939528200124,0.9996405469445482
1.8598521450954593,-4.596736493133999,-6.233568401301679,-4.205565414640623,-1.4665615489535069,0.9386265495062174,-1.2605740665862586,0.9911537094276518
2.354713299131293,-4.871597673038294,-5.862053976692568,-6.692670112920485,-0.4402990902640543,-2.8311801791962283,-0.02826034326933575,-3.5615127646192577
2.1377763547318427,-4.859418716371417,-6.61644927765038,-6.715553371931399,-0.4844973431751791,-1.5214293742530018,-0.091510302898417,-2.5519780692629537
2.8515077477664006,-4.767854839432364,-4.761361388403948,-4.212311622756743,-1.345043014976311,0.885560122625346,-2.101462380294891,0.9997631948263337
2.2452335620594783,-4.829604527213089,-4.2941668735783,-6.563101173450647,-0.32774582364079,-3.6621759710496207,-0.21966698611081958,-2.816176765536847
1.6690636575515856,-4.764945905643556,-5.807896827311456,-6.918454771683714,-0.18753657944568505,-1.303934409286551,0.07035595564669696,-2.8939767726050447
2.3996318601362496,-4.869625712869311,-6.523441337271088,-6.483319321223039,-0.47264869736316434,-3.654404164113349,-0.27224532312353594,-2.9850078874867436
2.2821880569431703,-4.824166552281678,-6.260099024517528,-6.6303413876912005,-0.2636887088652327,-1.5909886761067342,-0.14426581663436927,-3.8908232599314494
2.421637442592647,-4.788255616182274,-5.2799200543948785,-4.210271574495216,-1.44411535985539,0.9127119492105205,-1.6131441266301036,0.9991480660083215
2.5091108344527435,-4.873821083355461,-6.5726427859997205,-6.489139926291365,-0.43624468488018375,-1.7318490678407479,-0.30038990222852213,-1.3609521236883622
1.4227673308415676,-4.72616870282252,-6.149125410492081,-6.940521325526058,0.000179893123084085,0.20021111755339893,0.06143396556915626,-3.2592706010330748
2.1865262132326166,-4.822943431219169,-5.574723473088597,-6.5731294296976275,-0.31226207313351123,-2.6369102189164724,-0.21351192539318162,-3.831935696228959
4.499811274135576,-5.093713180083717,-5.026057505250383,-4.220423727298117,-2.2053869121262832,0.9626339183242778,-2.6415242994768517,0.998803834434749
1.8395564870259378,-4.7852891533478115,-4.181535512252779,-6.995343274522815,-0.19665170332239798,-0.8761890560098292,0.16077664103417313,-3.248556887182174
2.1757876394894033,-4.844371376931719,-6.388834237694049,-6.43596686448253,-0.44597562422720766,-3.097184806585703,-0.3696181384600732,-1.3736448293945616
2.139110213394341,-4.824753719665487,-5.962948256347468,-6.612479098656227,-0.33458318639083906,-3.039156829023059,-0.14818899991020063,-2.060649528517736
